10,12,23,33,44
0.7760847020578215,0.7760847020578215,0.8249513225046354,0.7510500322193588,0.6629014377983972
0.11529255509546629,0.15139732538111592,0.20223846998314293,0.26238866552216955,0.2632179829265884
0.7350586962853326,0.7350586962853326,0.6601799748897206,0.6676420422667331,0.6832165308982525
0.6836634930199699,0.7034695552979005,0.7754243552382403,0.7082491062090359,0.685256630325637
0.7853886072157235,0.7853886072157235,0.7674315562825529,0.7674315562825529,0.6758303813125716
0.4235691458673873,0.4469447916973782,0.4780638576795744,0.6448419210814298,0.7132127317611019
0.3365125517723023,0.3365125517723023,0.37398383081592956,0.48626989801883524,0.6144447228292658
0.6556482967499053,0.6556482967499053,0.7349016901273202,0.7140139152809519,0.6730078226865701
0.5721767398866623,0.6001123142135533,0.42064363554667694,0.249414152253213,0.24957611414264863
0.40977408369181156,0.31633057203172454,0.2787797423910611,0.28679168651913156,0.27695712650973825
0.9351896612395438,0.9064887395724537,0.7816303328869876,0.6316129224871365,0.7015651775224069
0.2169282073964459,0.19411955261142666,0.28542529472810546,0.3621259752890174,0.29172768453751363
0.9398698538997157,0.9398698538997157,0.7989320805861317,0.8232040732346115,0.6639630516574125
0.14738632655529188,0.14738632655529188,0.17370824343322888,0.19945479182558784,0.24503360683794745
0.8008052205818521,0.8142229476363987,0.7218340765730294,0.687661161412511,0.657561586253365
0.5256171188003751,0.5583285155618183,0.5204083124159585,0.4807081504862318,0.6657459441468537
0.8131595151154499,0.8445846712850706,0.7637437821833303,0.6900701118082082,0.6668700994422474
0.497292018756629,0.522497757769046,0.4383140681908263,0.6919039639752518,0.6134811521768135
0.22981706063003618,0.22981706063003618,0.2645348848656811,0.2821656814442822,0.31409791710315693
0.5432965936806355,0.5432965936806355,0.5630391301553702,0.636058656606587,0.6584283581496538
0.5022918919723458,0.5131507124078458,0.5820203418068461,0.6542637623605788,0.665144463403675
0.682532236568449,0.6752536862495742,0.746091195126536,0.7041608183223216,0.6854883099092559
0.14445942556201807,0.17979941724645065,0.19901030599328567,0.19137333365251477,0.23583524341846263
0.1685494474451248,0.1685494474451248,0.1685494474451248,0.2552476548476067,0.33997774675996184
0.8517181217508565,0.8517181217508565,0.8483354152911962,0.7312030006229846,0.6571443823785252
0.7816808303704976,0.7816808303704976,0.8171483789489921,0.7702561132515798,0.6320169046276232
0.850173644270313,0.8390891254002356,0.8131188215144591,0.7863416708283959,0.6674491297084071
0.6127423255008538,0.6269693771266098,0.5034044394464988,0.5519447393732864,0.6697865683831379
0.7650043242843627,0.7589676693343574,0.8004031811011618,0.7324844225098621,0.6574300346257174
0.5529027092140562,0.5493149414642011,0.4869444196962325,0.4891439516859092,0.6353348050071204
0.4710492217141664,0.4710492217141664,0.5249780035332786,0.43123045426879864,0.2572824062242061
0.44227794272478377,0.44227794272478377,0.49090528778042336,0.5665059501644969,0.6636776138058188
0.6391131881722758,0.5400207951679035,0.5455763501371873,0.7376101570929495,0.642264019121308
0.6957944064330401,0.6314004558244795,0.4943119833418779,0.4978646579951296,0.6500479388850373
0.7997965008399903,0.7997965008399903,0.671134453647313,0.597103292361796,0.6074000729461267
0.76601193405106,0.76601193405106,0.6240958361439279,0.6865704498187835,0.6558508464239529
0.023269828912991786,0.023269828912991786,0.06343590560833079,0.17869370862842102,0.21222969478752957
0.8896744040726758,0.8896744040726758,0.8896744040726758,0.7370310415949455,0.6473314659842828
0.24624703613039156,0.24624703613039156,0.2627193701258244,0.18729810326408713,0.22721300732034042
0.049305560342892366,0.049305560342892366,0.06622062899231791,0.1505134941302036,0.1909165808874393
0.2527282128875574,0.29395631109558973,0.4424720751147273,0.5518288582486681,0.6351728349278742
0.47484895290147083,0.47269243708268993,0.5387524144687501,0.699678274303527,0.6853909415459378
0.5626870015177812,0.6076805489891959,0.5693070400644712,0.6003253586062638,0.633824381019226
0.8075902890521425,0.8414330964502801,0.6774169993522969,0.6774169993522969,0.6551814003665152
0.15300978639608748,0.15300978639608748,0.13883623022261415,0.188215414509959,0.22257789201105582
0.2761479472008428,0.2761479472008428,0.24171476776806144,0.2124774008280837,0.2359265507160088
0.5437707915355372,0.44888093639809645,0.44898285581816566,0.607029598815563,0.607029598815563
0.710281321394721,0.710281321394721,0.7929052394017261,0.7360870131124873,0.6817568041625983
0.4493421538235186,0.4493421538235186,0.49010743798978473,0.6914382390271302,0.6592356943345636
0.8437419190185377,0.8362816763730712,0.7898902563154684,0.7777658009365613,0.6787368416971571
